time,engine_id,score
2026-05-31 22:30:00,BUY_LL_HGB_088,0.100546
2026-05-31 22:30:00,BUY_LL_HIGHVOL_RF_085,0.045359
2026-05-31 22:30:00,SELL_label_HH_hgb_09,0.033964
2026-05-31 22:30:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.044186
2026-05-31 22:30:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.134824
2026-05-31 22:30:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.005783
2026-05-31 22:30:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.028361
2026-05-31 22:35:00,BUY_HL_HGB_090,0.265099
2026-05-31 22:35:00,BUY_LL_HGB_088,0.087156
2026-05-31 22:35:00,BUY_LL_HIGHVOL_RF_085,0.059723
2026-05-31 22:35:00,SELL_label_HH_hgb_09,0.023302
2026-05-31 22:35:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.027110
2026-05-31 22:35:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.104274
2026-05-31 22:35:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.006182
2026-05-31 22:35:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.018140
2026-05-31 22:40:00,BUY_HL_HGB_090,0.370474
2026-05-31 22:40:00,BUY_LL_HGB_088,0.077930
2026-05-31 22:40:00,BUY_LL_HIGHVOL_RF_085,0.053914
2026-05-31 22:40:00,SELL_label_HH_hgb_09,0.023304
2026-05-31 22:40:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.023422
2026-05-31 22:40:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.077049
2026-05-31 22:40:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.007423
2026-05-31 22:40:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.018266
2026-05-31 22:45:00,BUY_HL_HGB_090,0.440253
2026-05-31 22:45:00,BUY_LL_HGB_088,0.063336
