time,engine_id,score
2026-03-01 23:35:00,BUY_HL_HGB_090,0.146750
2026-03-01 23:35:00,BUY_LL_HGB_088,0.436456
2026-03-01 23:35:00,BUY_LL_HIGHVOL_RF_085,0.499058
2026-03-01 23:35:00,SELL_label_HH_hgb_09,0.015862
2026-03-01 23:35:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.098589
2026-03-01 23:35:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.160447
2026-03-01 23:35:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.006566
2026-03-01 23:35:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.038665
2026-03-01 23:40:00,BUY_HL_HGB_090,0.042045
2026-03-01 23:40:00,BUY_LL_HGB_088,0.759877
2026-03-01 23:40:00,BUY_LL_HIGHVOL_RF_085,0.604665
2026-03-01 23:40:00,SELL_label_HH_hgb_09,0.018906
2026-03-01 23:40:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.079468
2026-03-01 23:40:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.072203
2026-03-01 23:40:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.007379
2026-03-01 23:40:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.032108
2026-03-01 23:45:00,BUY_HL_HGB_090,0.127859
2026-03-01 23:45:00,BUY_LL_HGB_088,0.179193
2026-03-01 23:45:00,BUY_LL_HIGHVOL_RF_085,0.214043
2026-03-01 23:45:00,SELL_label_HH_hgb_09,0.019917
2026-03-01 23:45:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.104532
2026-03-01 23:45:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.197986
2026-03-01 23:45:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.006566
2026-03-01 23:45:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.041120
2026-03-01 23:50:00,BUY_HL_HGB_090,0.067719
2026-03-01 23:50:00,BUY_LL_HGB_088,0.679411
2026-03-01 23:50:00,BUY_LL_HIGHVOL_RF_085,0.496094
2026-03-01 23:50:00,SELL_label_HH_hgb_09,0.025695
2026-03-01 23:50:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.106537
2026-03-01 23:50:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.109631
2026-03-01 23:50:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.013348
2026-03-01 23:50:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.028009
2026-03-01 23:55:00,BUY_HL_HGB_090,0.120236
2026-03-01 23:55:00,BUY_LL_HGB_088,0.576016
2026-03-01 23:55:00,BUY_LL_HIGHVOL_RF_085,0.408297
2026-03-01 23:55:00,SELL_label_HH_hgb_09,0.028522
2026-03-01 23:55:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.065694
2026-03-01 23:55:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.131884
2026-03-01 23:55:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.005953
2026-03-01 23:55:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.021124
2026-03-02 00:00:00,BUY_HL_HGB_090,0.040108
2026-03-02 00:00:00,BUY_LL_HGB_088,0.649778
2026-03-02 00:00:00,BUY_LL_HIGHVOL_RF_085,0.480421
2026-03-02 00:00:00,SELL_label_HH_hgb_09,0.037817
2026-03-02 00:00:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.081368
2026-03-02 00:00:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.113616
2026-03-02 00:00:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.004468
2026-03-02 00:00:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.024859
2026-03-02 00:05:00,BUY_HL_HGB_090,0.026576
2026-03-02 00:05:00,BUY_LL_HGB_088,0.540851
2026-03-02 00:05:00,BUY_LL_HIGHVOL_RF_085,0.554012
2026-03-02 00:05:00,SELL_label_HH_hgb_09,0.053465
2026-03-02 00:05:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.078384
2026-03-02 00:05:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.077641
2026-03-02 00:05:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.005927
2026-03-02 00:05:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.020573
2026-03-02 00:10:00,BUY_HL_HGB_090,0.031021
2026-03-02 00:10:00,BUY_LL_HGB_088,0.441181
2026-03-02 00:10:00,BUY_LL_HIGHVOL_RF_085,0.460984
2026-03-02 00:10:00,SELL_label_HH_hgb_09,0.019821
2026-03-02 00:10:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.061647
2026-03-02 00:10:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.038088
2026-03-02 00:10:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.006397
2026-03-02 00:10:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.015402
